589933	ru	Ныо
589947	ru	Нымме
590030	en	Narva-Jõesuu
590030	ru	Нарва-Йыэсуу
590031	en	Narva
590031	ru	Нарва
590031	ja	ナルヴァ
590067	en	Mustvee
590067	ru	Муствеэ
590322	en	Märjamaa
590322	ru	Мярьямаа
590447	en	Maardu
590447	ru	Маарду
590447	ja	マールドゥ
590468	en	Luunja
590468	ru	Луунья
590552	en	Loksa
590552	ru	Локса
590657	en	Lihula
590657	ru	Лихула
590775	ja	ラスナマエ
590775	ru	Ласнамяэ
590854	en	Lääne-Viru County
590854	ja	レーネ＝ヴィル県
590854	ru	Ляэне-Вирумаа
590856	en	Lääne
590856	ja	レーネ県
590856	ru	Ляэнемаа
590888	en	Kuusalu Parish
590888	ru	Куусалу
590939	en	Kuressaare
590939	ru	Курессааре
590939	ja	クレサーレ
590975	ru	Кунда
590977	en	Kunda
590977	ru	Кунда
591086	en	Kõrveküla
591086	ru	Кырвекюла
591260	en	Kohtla-Järve
591260	ru	Кохтла-Ярве
591260	ja	コフトラ＝ヤルヴェ
591265	en	Kohila
591265	ru	Кохила
591276	en	Koeru
591276	ru	Коэру
591313	en	Kiviõli
591313	ru	Кивиыли
591313	ja	キヴィオリ
591381	en	Kilingi-Nõmme
591381	ru	Килинги-нымме
591472	en	Keila
591472	ru	Кейла
591472	ja	ケイラ
591475	en	Kehtna
591475	ru	Кехтна
591476	en	Kehra
591476	ru	Кехра
591632	ru	Кярдла
591632	ja	カルドラ
591632	en	Kärdla
591672	en	Kanepi
591672	ru	Канепи
591783	en	Kadrina
591783	ru	Кадрина
591876	en	Jüri
591876	ru	Юри
591893	en	Jõhvi
591893	ru	Йыхви
591893	ja	ユフヴィ
591901	en	Jõgeva County
591901	ja	ヨゲヴァ県
591901	ru	Йыгевамаа
591902	en	Jõgeva
591902	ru	Йыгева
591902	ja	ヨゲヴァ
591961	en	Järva County
591961	ja	イェルヴァ県
591961	ru	Ярвамаа
591965	en	Järvakandi
591965	ru	Ярваканди
591968	en	Järva-Jaani
591968	ru	Ярва-Яани
592062	en	Iisaku Parish
592062	ru	Ийзаку
592075	en	Ida-Viru County
592075	ja	イダ＝ヴィル県
592075	ru	Ида-Вирумаа
592133	en	Hiiu County
592133	ja	ヒーウ県
592133	ru	Хийумаа
592170	en	Harju
592170	ja	ハリュ県
592170	ru	Харьюмаа
592200	en	Haljala
592200	ru	Хальяла
592225	en	Haap
592225	ru	Хаапсалу
592225	ja	ハープサル
592233	en	Haabneeme
592233	ru	Хаабнеэме
592279	en	Elva
592279	ru	Элва
592351	en	Audru
592351	ru	Аудру
592379	en	Asseren
592379	ru	Азерн
592396	ru	Арукюла
592459	en	Antsla
592459	ru	Антсла
592626	en	Abja-Paluoja
592626	ru	Абья-Палуоя
794886	en	Ridala Parish
794886	ru	Ридала
794965	ru	Мустамяэ
795155	ru	Кесклинн
8435738	ru	Хааберсти
8435741	ru	Пыхья-Таллинн
346030	ru	Зифта
347236	ru	Тух
347236	ja	トゥーク
347236	en	Toukh
347497	en	Tanta
347497	ru	Танта
347612	ru	Тале
347612	en	Tala
347634	ru	Тахта
347794	en	Sohag Governorate
347794	ja	ソハーグ県
347794	ru	Сохаг
347796	en	Sohag
347796	ru	Сохаг
347863	ru	Сива
347863	en	Sīwah
349114	ru	Ширбин
349114	en	Sherbin
349156	en	Shibīn al Qanāţir
349340	en	Sharm el Sheikh
349340	ru	Шарм-эль-Шейх
349340	ja	シャルム・エル・シェイク
349401	en	North Sinai Governorate
349401	ja	北シナイ県
349401	ru	Северный Синай
349653	en	Tanis
349653	ru	Танис
350203	en	Rosetta
350203	ja	ロゼッタ
350203	ru	Рашид
350370	ru	Кувейсина
350370	en	Quweisna
350546	en	Qena Governorate
350546	ja	ケナ県
350546	ru	Кена
350550	en	Qina
350661	ru	Фарафра
350789	en	Qalyub
350789	ru	Кальюб
350893	en	Nuweiba
350893	ru	Нувейба
351434	en	Nag Hammâdi
351434	ja	ナグ・ハマディ
352354	ru	Минуф
352354	en	Menouf
352603	en	Matruh Governorate
352603	ja	マトルーフ県
352603	ru	Матрух
352733	en	Marsá Maţrūḩ
352733	ru	Марса-Матрух
352736	en	Marsa Alam
352736	ru	Марса Алам
352951	ru	Маллави
353219	en	6th of October City
353229	en	10th of Ramadan City
353229	ja	ラマダーン10日シティ
353229	ru	Эль-Ашир-мин-Рамадан
353492	en	Kerdasa
353802	en	Kom Ombo
353802	ja	コム・オンボ
353802	ru	Ком-Омбо
354365	ru	Кафр-аз-Зият
354365	en	Kafr az Zayyāt
354500	en	Kafr el-Sheikh Governorate
354500	ja	カフル・アッシャイフ県
354500	ru	Кафр-эш-Шейх
355026	en	Girga
355182	en	South Sinai
355182	ja	南シナイ県
355182	ru	Южный Синай
355392	en	Ezbet el-Burg
355449	en	Esna
355449	ru	Эсна
355628	ru	Идку
355635	en	Edfu
355635	ja	エドフ
355635	ru	Идфу
355795	ru	Хелуан
355795	en	Helwan
356806	ru	Фува
356806	en	Fuwwah
357994	en	Egypt
357994	ja	エジプト・アラブ共和国
357994	ru	Египет
358044	en	Damietta Governorate
358044	ja	ディムヤート県
358044	ru	Думьят
358048	en	Damietta
358048	ru	Думъят
358048	ja	ディムヤート
358108	ru	Дисук
358172	ru	Дикирнис
358172	en	Dikirnis
358245	en	Dahab
358245	ru	Дахаб
358448	en	Damanhur
358448	ru	Даманхур
358617	en	Port Said Governorate
358617	ja	ポートサイド県
358617	ru	Порт-Саид
358619	en	Port Said
358619	ru	Порт-Саид
358620	en	Safaga
358620	ru	Сафага
358620	ja	サファガ
358726	ru	Бияла
358726	en	Biyala
358840	en	Bilbeis
358840	ja	ビルベース
358840	ru	Бильбейс
359171	en	Beni Suweif Governorate
359171	ja	ベニ・スウェイフ県
359280	ru	Бенха
359493	en	Zagazig
359493	ru	Эз-Заказик
359781	en	Asyut Governorate
359781	ja	アシュート県
359781	ru	Асьют
359783	ru	Асьют
359783	en	Asyut
359787	en	Aswan Governorate
359787	ja	アスワン県
359787	ru	Асуан
359792	en	Aswān
359792	ja	アスワン
359792	ru	Асуан
359796	en	Suez
359796	ja	スエズ
359796	ru	Суэц
359797	en	Suez Governorate
359797	ja	スエズ県
359797	ru	Суэц
359867	en	Sollum
360016	en	Sharqia Province
360016	ja	シャルキア県
360471	ru	Эль-Вакф
360471	en	Al Waqf
360483	en	New Valley Governorate
360483	ja	ニューバレー県
360483	ru	Новая Долина
360502	en	Luxor
360502	ru	Луксор
360502	ja	ルクソール
360531	ru	Аль-Кусайра
360531	en	El Qoseir
360542	ru	Аль-Эль-Курайн
360577	en	Kassassin
360610	en	Kantara
360621	en	Qalyubia Governorate
360621	ja	カリュービーヤ県
360621	ru	Кальюбия
360630	en	Cairo
360630	ja	カイロ
360630	ru	Каир
360631	en	Cairo Governorate
360631	ja	カイロ県
360631	ru	Каир
360686	en	Minya
360686	ru	Эль-Минья
360688	en	Minya Governorate
360688	ja	ミニヤー県
360688	ru	Эль-Минья
360689	en	Monufia Governorate
360689	ja	ミヌーフィーヤ県
360689	ru	Минуфия
360761	en	Al Mansurah
360995	en	Giza
360995	ja	ギーザ
360995	ru	Гиза
360997	en	Giza Governorate
360997	ja	ギーザ県
360997	ru	Эль-Гиза
361029	ru	Эль-Гамалия
361029	en	Al Jamālīyah
361055	ru	Исмаилия
361055	en	Ismailia
361055	ja	イスマイリア
361056	en	Ismailia Governorate
361056	ja	イスマイリア県
361056	ru	Исмаилия
361058	en	Alexandria
361058	ja	アレクサンドリア
361058	ru	Александрия
361059	en	Alexandria Governorate
361059	ja	アレクサンドリア県
361059	ru	Александрия
361291	en	Hurghada
361291	ru	Хургада
361291	ja	フルガダ
361294	en	Gharbia Governorate
361294	ja	ガルビーヤ県
361294	ru	Гарбия
361320	en	Al Fayyum
361320	ru	Аль-Фаюм
361323	en	Faiyum Governorate
361323	ja	ファイユーム県
361323	ru	Эль-Файюм
361329	ru	Эль-Фашн
361329	en	Al Fashn
361370	en	Beheira
361370	ja	ブハイラ県
361370	ru	Бухейра
361394	ru	Бавити
361468	en	Red Sea
361468	ja	紅海県
361468	ru	Красное Море
361546	en	Al ‘Arīsh
361546	ja	アリーシュ
361546	ru	Эль-Ариш
361612	en	El Alamein
361612	ru	Эль-Аламейн
361661	ru	Ахмим
361702	en	Aga
361702	ru	Айа
361849	en	Dakahlia Governorate
361849	ja	ダカリーヤ県
361849	ru	Дакахлия
361871	en	El Dabaa
361871	ru	Эль-Дабаа
362041	en	Abu Simbel
362041	ru	Абу-Симбел
362288	en	Abu Qir
362288	ru	Абукир
362288	ja	アブキール
6692512	ru	Эль-Гуна
6692518	ru	Макади
6692518	en	Makadi Bay
7521348	ru	Айн-Сухна
7521348	en	Ain Sukhna
7603259	en	Luxor Governorate
7603259	ja	ルクソール県
7603259	ru	Луксор
8521413	en	St. Catherine
8555994	ru	Шалатин
8555994	en	Shalateen
8555994	ja	シャラティーン
2461445	en	Western Sahara
2461445	ja	西サハラ
2461445	ru	Западная Сахара
2461667	ru	Тифарити
2461667	en	Tifariti
2461667	ja	ティファリティ
2462651	ja	ラ・グエラ市
2462881	en	Laayoune
2462881	ja	アイウン
2462881	ru	Эль-Аюн
2463447	en	Dakhla
2463447	ru	Дахла
327651	ru	Тэсэнэй
330546	en	Massawa
330546	ja	マッサワ
330546	ru	Массауа
333287	ru	Кэрэн
333287	ja	ケレン
338010	en	Eritrea
338010	ja	エリトリア
338010	ru	Эритрея
338345	ru	Эдд
338345	en	Edd
338345	ja	イディ
339165	ru	Дебарва
339165	en	Debarwa
339165	ja	デバルワ
342711	ru	Барэнту
342711	en	Barentu
343300	en	Asmara
343300	ja	アスマラ
343300	ru	Асмэра
343386	en	Assab
344426	ru	Акордат
344426	en	Agordat
344426	ja	アゴルダト
344901	ru	Мэндэфэра
448497	en	Anseba Region
448497	ja	アンセバ地方
448497	ru	провинция Ансэба
448498	en	Debub Region
448498	ja	デブブ地方
448498	ru	Дэбуб
448499	en	Southern Red Sea Region
448499	ja	デブバウィ・ケイバハリ地方
448499	ru	Дэбуб-Кэй-Бахри
448500	en	Gash-Barka Region
448500	ja	ガシュ・バルカ地方
448500	ru	Гаш-Барка
448501	en	Maekel Region
448501	ja	マアカル地方
448501	ru	Маэкель
448502	en	Northern Red Sea
448502	ja	セメナウィ・ケイバハリ地方
448502	ru	Сэмиэн-Кэй-Бахри
2509311	ru	Сорита
2509369	ru	Саара-де-лос-Атунес
2509377	ja	サフラ
2509377	ru	Сафра
2509386	ru	Есте
2509389	ru	Епес
2509402	en	Yecla
2509402	ru	Екла
2509408	en	Yaiza
2509408	ru	Яиса
2509420	ru	Вивер
2509463	en	Villena
2509463	ru	Вильена
2509488	en	Villarrubia
2509488	ru	Виллариба
2509491	en	Villarrobledo
2509491	ja	ビリャロブレド
2509491	ru	Вильярробледо
2509509	en	Vila-real
2509509	ru	Вильярреаль
2509528	ru	Вильяральто
2509544	ru	Вильянуэва-дель-Росарио
2509553	ru	Вильянуэва-де-ла-Серена
2509553	ja	ビジャヌエバ・デ・ラ・セレーナ
2509558	ru	Вильянуэва-де-ла-Хара
2509579	ru	Вильямалур
2509581	en	Villaluenga del Rosario
2509600	en	Vilafranca de Bonany
2509606	ru	Вильякаррильо
2509615	ru	Вильчес
2509617	en	Vilaflor
2509650	ru	Викар
2509768	en	Velez-Rubio
2509769	en	Vélez-Málaga
2509769	ru	Велес-Малага
2509769	ja	ベレス＝マラガ
2509772	en	Velez Blanco
2509783	en	Vejer de la Frontera
2509783	ja	ベヘール・デ・ラ・フロンテーラ
2509783	ru	Вехер-де-ла-Фронтера
2509799	en	Vega de San Mateo
2509841	ru	Вальверде
2509846	en	Valsequillo de Gran Canaria
2509864	en	Valleseco
2509887	en	Vallehermoso
2509929	en	Valldemossa
2509950	ru	Валенсия-де-Алькантара
2509954	en	Valencia
2509954	ja	バレンシア
2509954	ru	Валенсия
2509982	ru	Вальдепеньясе
2510073	ru	Утрера
2510075	ru	Утьель
2510081	en	Urracal
2510098	ru	Умбрете
2510100	en	Uleila de Campo
2510106	ja	ウクレス
2510106	ru	Уклес
2510112	en	Ubrique
2510116	en	Úbeda
2510116	ja	ウベダ
2510116	ru	Убеда
2510124	ru	Турре
2510137	en	Tuineje
2510140	ru	Туэхар
2510145	en	Trujillo
2510145	ja	トルヒーリョ
2510165	ru	Тригерос
2510186	en	Trebujena
2510224	ru	Тотана
2510245	ru	Торрокс
2510253	en	Torrevieja
2510253	ru	Торревьеха
2510253	ja	トレビエハ
2510271	ru	Торре-Пачеко
2510271	en	Torre Pacheco
2510281	en	Torremolinos
2510281	ru	Торремолинос
2510295	ru	Торрехонсильо
2510301	ru	Торредонхимено
2510348	ru	Торральба-дель-Пинар
2510392	ru	Томельосо
2510392	ja	トメジョーソ
2510392	en	Tomelloso
2510398	en	Tolox
2510409	en	Toledo
2510409	ja	トレド
2510409	ru	Толедо
2510455	en	Tinajo
2510463	ru	Тихола
2510484	ru	Тиби
2510508	en	Teror
2510508	ru	Терор
2510540	ru	Темблеке
2510542	en	Telde
2510542	ru	Тельде
2510558	ru	Техеда
2510573	en	Teguise
2510574	en	Tegueste
2510580	ru	Теба
2510582	ru	Тасакорте
2510599	en	Tarifa
2510599	ru	Тарифа
2510599	ja	タリファ
2510689	ru	Талаюэла
2510693	ja	タラベラ・デ・ラ・レイナ
2510693	ru	Талавера де ла Рейна
2510699	ru	Талаван
2510725	en	Tacoronte
2510725	ru	Такоронте
2510769	en	Spain
2510769	ja	スペイン
2510769	ru	Испания
2510799	en	Son Servera
2510799	ru	Сон-Сервера
2510809	ru	Сонеха
2510821	en	Soller
2510821	ru	Сольер
2510821	ja	ソーリェル
2510852	ru	Сокуэльямос
2510868	en	Sineu
2510911	en	Seville
2510911	ja	セビリア
2510911	ru	Севилья
2510919	en	ses Salines
2510961	en	Selva
2510968	ru	Сегура-де-ла-Сьерра
2510972	en	Segorbe
2511009	ru	Саялонга
2511012	en	El Sauzal
2511014	ru	Сауседилья
2511070	en	Santiago del Teide
2511091	en	Santa Úrsula
2511102	en	Santa Pola
2511102	ru	Санта-Пола
2511106	en	Santanyí
2511138	en	Santa Maria del Camí
2511143	en	Santa Margalida
2511162	en	Santa Eulària des Riu
2511162	ru	Санта-Эулалия-дель-Рио
2511166	en	Santa Eugènia
2511174	en	Santa Cruz de Tenerife
2511174	ja	サンタ・クルス・デ・テネリフェ
2511174	ru	Санта-Крус-де-Тенерифе
2511178	ru	Санта-Крус-де-ла-Сарса
2511180	en	Santa Cruz de La Palma
2511180	ru	Санта-Крус-де-ла-Пальма
2511230	en	San Sebastián de La Gomera
2511230	ru	Сан-Себастьян-де-ла-Гомера
2511250	en	San Pedro
2511250	ru	Сан-Педро-де-Алькантара
2511277	en	San Miguel
2511277	ru	Сан Мигуэль
2511287	en	San Miguel De Abona
2511302	ru	Сан-Луис
2511306	en	Sanlúcar de Barrameda
2511306	ru	Санлукар-де-Баррамеда
2511306	ja	サンルーカル・デ・バラメーダ
2511309	en	Sant Llorenç des Cardassar
2511327	en	San Juan de la Rambla
2511329	ru	Сан-Хуан-де-Аснальфараче
2511347	en	Sant Joan
2511352	en	San Jose
2511357	ru	Сан Хосе
2511366	en	San Javier
2511371	ru	Сан Исидро
2511381	en	Sant Francesc de Formentera
2511388	en	San Fernando
2511388	ja	サン・フェルナンド
2511388	ru	Сан-Фернандо
2511401	en	San Cristóbal de La Laguna
2511401	ru	Ла-Лагуна
2511420	en	Sencelles
2511428	en	Sant Carles de Peralta
2511440	en	San Bartolomé de Tirajana
2511447	en	San Bartolomé
2511447	ru	Сан - Бартоломе
2511448	en	Sant Antoni de Portmany
2511448	ru	Сан-Антонио-Абад
2511503	en	Salobreña
2511550	en	Santa Cruz
2511619	ru	Сагунто
2511649	en	Rute
2511700	en	Rota
2511700	ru	Рота
2511716	en	Roquetas de Mar
2511716	ru	Рокетас-де-Мар
2511716	ja	ロケタス・デ・マル
2511730	en	Ronda
2511730	ru	Ронда
2511752	ru	Рохалес
2511852	ru	Ринкон-де-ла-Викториа
2511930	ja	レケナ
2511930	ru	Рекена
2511969	ru	Редован
2512075	ru	Рафаль
2512133	ru	Пурчена
2512145	en	Punta Mujeres
2512145	ru	Пунта-Мухерес
2512152	en	Pulpí
2512160	en	Puigpunyent
2512164	en	Puerto Serrano
2512169	en	Puerto Real
2512169	ru	Пуэрто-Реаль
2512177	en	Puertollano
2512177	ru	Пуэртольяно
2512177	ja	プエルトリャノ
2512186	ru	Пуэрто-дель-Росарио
2512196	en	Puerto de la Cruz
2512196	ru	Пуэрто-де-ла-Крус
2512268	ru	Пуэбла-де-Альменара
2512269	ru	Пуэбла-де-Алькосер
2512282	ru	Прьего-де-Кордоба
2512294	en	Prado del Rey
2512305	ru	Посуэло-де-Калатрава
2512313	ru	Посоррубио
2512340	ru	Пособланко
2512378	en	Porto Cristo Novo
2512379	en	Porto Colom
2512398	en	Porreres
2512427	ru	Полоп
2512432	en	Pollença
2512437	ru	Полан
2512465	ru	Плайя Бланка
2512465	en	Playa Blanca
2512465	ja	プラジャ・ブランカ
2512475	ru	Планес
2512509	ja	ピノス・プエンテ
2512509	ru	Пинос-Пуэнте
2512510	ru	Пиносо
2512581	ru	Пилар-де-ла-Орадада
2512638	en	Petra
2512730	ru	Пеньярроя-Пуэблонуэво
2512737	ru	Пеньяльсордо
2512824	ru	Педрера
2512857	en	Paterna de Rivera
2512862	ru	Патерна
2512862	ja	パテルナ
2512950	en	Palos de la Frontera
2512950	ja	パロス・デ・ラ・フロンテーラ
2512950	ru	Палос-де-ла-Фронтера
2512989	en	Palma
2512989	ja	パルマ・デ・マリョルカ
2512989	ru	Пальма
2512990	ru	Пальма-дель-Рио
2513026	en	Pájara
2513029	ru	Пайпорта
2513052	ja	オスナ
2513052	ru	Осуна
2513073	en	Órgiva
2513073	ru	Оргива
2513076	en	Orihuela
2513076	ru	Ориуэла
2513076	ja	オリウエラ
2513081	ru	Оргас
2513084	ru	Орельяна-ла-Вьеха
2513106	ru	Онтеньенте
2513113	ru	Ониль
2513115	ru	Онда
2513120	en	Olvera
2513120	ru	Ольвера
2513140	ru	Оливарес
2513142	ru	Олива-де-Мерида
2513143	ru	Олива-де-ла-Фронтера
2513145	ru	Олива
2513195	ru	Новельда
2513222	ru	Нихар
2513230	ru	Ньебла
2513240	en	Nerja
2513285	en	Nazaret
2513285	ru	Назарет
2513313	ru	Навальвильяр-де-Пела
2513324	ru	Навальмораль-де-ла-Мата
2513343	ru	Навахас
2513406	en	Muro
2513413	en	Murcia
2513413	ja	ムルシア
2513413	ru	Мурсия
2513416	en	Murcia
2513416	ru	Мурсия
2513416	ja	ムルシア
2513476	en	Moya
2513477	en	Motril
2513477	ru	Мотриль
2513477	ja	モトリル
2513509	en	Morón de la Frontera
2513509	ru	Морон-де-ла-Фронтера
2513558	ru	Морайра
2513562	en	Moratalla
2513589	ru	Монтурке
2513590	en	Montuïri
2513601	en	Montilla
2513601	ru	Монтилья
2513640	ru	Монтефрио
2513659	ru	Монтанчес
2513671	ru	Монтальбан-де-Кордоба
2513674	en	Montserrat
2513680	en	Monòver
2513680	ru	Моновар
2513691	ru	Монфорте-дель-Сид
2513699	ru	Монда
2513703	ru	Монкада
2513759	ru	Молина-де-Сегура
2513759	ja	モリナ・デ・セグラ
2513786	en	Mojacar Pueblo
2513791	en	Moguer
2513791	ru	Могер
2513798	en	Mogán
2513811	ru	Мислата
2513840	ru	Мирабель
2513844	ru	Мира
2513852	ru	Мингланилья
2513882	en	Mijas
2513882	ru	Михас
2513882	ja	ミハス
2513885	ru	Мигельтурра
2513893	ru	Мьяхадас
2513917	en	Mérida
2513917	ja	メリダ
2513917	ru	Мерида
2513947	en	Melilla
2513947	ja	メリリャ
2513947	ru	Мелилья
2513961	en	Medina-Sidonia
2513983	en	Mazarrón
2513983	ru	Масаррон
2514042	ru	Маспаломас
2514042	en	Maspalomas
2514042	ja	マスパロマス
2514073	ru	Мартос
2514097	en	Marratxí
2514097	ru	Маррачи
2514107	ru	Мармолехо
2514117	en	Marines el Viejo
2514120	ru	Мариналеда
2514134	en	Maria de la Salut
2514158	en	Marchena
2514169	en	Marbella
2514169	ru	Марбелья
2514169	ja	マルベーリャ
2514190	en	Manzanares
2514197	ru	Манисес
2514203	en	Mancor de la Vall
2514216	en	Manacor
2514216	ru	Манакор
2514225	ru	Мальпартида-де-Пласенсиа
2514227	ru	Мальпартида-де-Касерес
2514252	ru	Малагон
2514256	en	Málaga
2514256	ja	マラガ
2514256	ru	Малага
2514287	ru	Майрена-дель-Альхарафе
2514301	en	Maó
2514301	ru	Мао
2514334	ru	Мадридехос
2514353	en	Mácher
2514353	ru	Мачер
2514360	ru	Макаэль
2514370	ru	Пуэрто-Лумбрерас
2514452	en	Los Silos
2514593	ru	Лос-Монтесинос
2514651	ru	Лос-Льянос-де-Аридане
2514824	ru	Лос-Барриос
2514891	en	Lorca
2514891	ru	Лорка
2514891	ja	ロルカ
2514893	ru	Лора-дель-Рио
2514946	ru	Лоха
2514947	ru	Логросан
2514984	en	Llucmajor
2514987	en	Llubí
2514988	en	Lloseta
2514991	en	Lloret de Vistalegre
2515002	ru	Льерена
2515045	en	Linares
2515045	ru	Линарес
2515072	en	Lepe
2515072	ru	Лепе
2515096	en	Lebrija
2515096	ru	Лебриха
2515118	en	La Victoria de Acentejo
2515119	ru	Ла-Виктория
2515151	en	La Unión
2515151	ru	Ла-Уньон
2515158	ru	Лаухар-де-Андаракс
2515270	en	Las Palmas de Gran Canaria
2515270	ja	ラス・パルマス・デ・グラン・カナリア
2515270	ru	Лас-Пальмас-де-Гран-Канария
2515555	ru	Ла-Рода
2515562	ru	Ла-Ринконада
2515597	ru	Ла-Рамбла
2515624	en	sa Pobla
2515679	ru	Ла-Пальма-дель-Кондадо
2515692	en	La Orotava
2515692	ru	Ла-Оротава
2515698	en	La Oliva
2515701	ru	Ла-Нусиа
2515772	en	La Matanza de Acentejo
2515772	ru	Ла-Матанса-де-Асентехо
2515812	en	La Línea de la Concepción
2515812	ru	Ла-Линеа-де-ла-Консепсьон
2515812	ja	ラ・リネア・デ・ラ・コンセプション
2515908	ru	Ла-Гвардиа-де-Хаэн
2515909	ru	Ла-Гуардия
2515911	en	La Guancha
2516071	ru	Лачар
2516089	ja	ラ・カルロータ
2516089	ru	Ла-Карлота
2516255	ru	Хумилья
2516315	en	Jimena de la Frontera
2516315	ru	Химена-де-ла-Фронтера
2516318	en	Xixona
2516324	ru	Херика
2516325	en	Jerez de los Caballeros
2516325	ru	Херес-де-лос-Кабальерос
2516326	en	Jerez de la Frontera
2516326	ja	ヘレス・デ・ラ・フロンテーラ
2516326	ru	Херес-де-ла-Фронтера
2516327	en	Jeres del Marquesado
2516336	en	Xàbia
2516345	en	Xàtiva
2516345	ru	Хатива
2516369	ru	Харафуэль
2516389	ru	Халон
2516395	en	Jaén
2516395	ja	ハエン
2516395	ru	Хаэн
2516401	en	Jabugo
2516431	ja	イスラ・クリスティナ
2516431	ru	Исла-Кристина
2516440	ru	Иньеста
2516443	en	Ingenio
2516452	en	Inca
2516452	ru	Инка
2516474	en	Icod de los Vinos
2516474	ru	Икод-де-лос-Винос
2516479	ru	Ибица
2516479	en	Ibiza Town
2516480	en	Ibi
2516480	ru	Иби
2516499	ru	Уэтор-Тахар
2516507	ru	Уэскар
2516542	en	Huercal Overa
2516542	ru	Уэркаль-Овера
2516548	en	Huelva
2516548	ja	ウエルバ
2516548	ru	Уэльва
2516553	ru	Уэсиха
2516632	ru	Орначос
2516655	ru	Ондон-де-лос-Фрайлес
2516695	ru	Инохоса-дель-Дуке
2516723	ru	Игера-ла-Реаль
2516768	ru	Эррера-дель-Дуке
2516773	ru	Эррера
2516785	en	Hermigua
2516785	ru	Эрмигуа
2516797	ru	Эльин
2516814	en	Haría
2516860	en	Guía de Isora
2516860	ru	Гия-де-Исора
2516925	ru	Гуадис
2516925	ja	グアディクス
2516957	ru	Гвадамур
2516970	ja	グアダルーペ
2516970	ru	Гуадалупе
2517006	ru	Гуадальканаль
2517049	en	Grazalema
2517111	en	Granadilla de Abona
2517111	ru	Гранадилья-де-Абона
2517117	en	Granada
2517117	ja	グレナダ
2517117	ru	Гранада
2517236	en	Gibraleón
2517236	ru	Хибралеон
2517264	ru	Хельдо
2517346	ru	Гарафиа
2517349	ru	Гарачико
2517349	en	Garachiko
2517350	en	Garachico
2517350	ru	Гарачико
2517367	en	Gandia
2517367	ru	Гандия
2517409	ru	Галистео
2517436	en	Gáldar
2517436	ru	Гальдар
2517500	en	Ukraine
2517595	en	Fuengirola
2517595	ru	Фуэнхирола
2517611	ru	Фронтера
2517643	ru	Фрехеналь-де-ла-Сьерра
2517684	en	Fornalutx
2517717	en	Firgas
2517719	ru	Финестрат
2517740	en	Fernán Núñez
2517740	ru	Фернан-Нуньес
2517744	ru	Ферия
2517750	en	Felanitx
2517763	en	Fasnia
2517816	en	Estepona
2517816	ja	エステポナ
2517816	ru	Эстепона
2517820	ru	Эстепа
2517827	en	Estellencs
2517880	en	Esporles
2517910	ru	Эспаррагоса-де-Ларес
2517936	en	Escorca
2518011	en	Enguera
2518078	ru	Эль-Тобосо
2518207	en	El Puerto de Santa María
2518207	ru	Эль-Пуэрто-де-Санта-Мария
2518207	ja	エル・プエルト・デ・サンタ・マリア
2518244	en	Port de Sóller
2518277	ru	Эль-Пасо
2518494	en	El Ejido
2518494	ru	Эль-Эхидо
2518494	ja	エル・エヒド
2518505	en	Elda
2518505	ru	Эльда
2518559	ja	エルチェ
2518559	ru	Эльч
2518723	en	S'Arenal
2518723	ru	Ареналь
2518770	en	Écija
2518770	ru	Эсиха
2518794	en	Dos Hermanas
2518797	ru	Дос-Агуас
2518820	ru	Дон-Бенито
2518820	ja	ドン・ベニート
2518859	en	Deià
2518878	ru	Дения
2518893	ru	Деэсас-де-Гуадикс
2518921	ru	Далиас
2518924	ru	Даймьель
2518949	ru	Кульера
2518988	ja	クエバス・デル・アルマンソーラ
2518988	ru	Куэвас-дель-Альмансора
2519068	ru	Куарт-де-Поблет
2519110	en	Crevillent
2519110	ru	Кревильенте
2519139	en	Costitx
2519217	ru	Коральехо
2519217	en	Corralejo
2519217	ja	コラレッホ
2519233	en	Coria del Río
2519233	ja	コリア・デル・リオ
2519233	ru	Кориа-дель-Рио
2519237	ru	Кордобилья-де-Лакара
2519240	en	Córdoba
2519240	ja	コルドバ
2519240	ru	Кордова
2519277	ru	Консуэгра
2519278	ru	Константина
2519283	en	Consell
2519284	ru	Конкиста-де-ла-Сьерра
2519289	en	Conil de la Frontera
2519293	ru	Конфридес
2519340	en	Colònia de Sant Jordi
2519373	ru	Кофрентес
2519382	en	Cocentaina
2519382	ru	Косентайна
2519402	en	Ciudad Real
2519402	ja	シウダー・レアル
2519402	ru	Сьюдад-Реаль
2519425	ru	Сьеса
2519464	ru	Чива
2519466	ru	Чиривелья
2519477	en	Chipiona
2519477	ru	Чипиона
2519513	en	Chiclana de la Frontera
2519513	ru	Чиклана-де-ла-Фронтера
2519522	en	Cheste
2519528	ru	Чельва
2519582	en	Ceuta
2519582	ja	セウタ
2519582	ru	Сеута
2519651	en	Cehegín
2519672	ru	Касорла
2519688	ru	Катраль
2519690	ru	Катаррох
2519696	ru	Кастуэра
2519697	ru	Кастро-дель-Рио
2519703	ru	Кастриль
2519747	ru	Кастильбланко
2519752	en	Castellon
2519752	ja	カステリョン・デ・ラ・プラナ
2519752	ru	Кастельон-де-ла-Плана
2519763	en	Castellar de la Frontera
2519763	ru	Кастельяр-де-ла-Фронтера
2519783	ru	Касталья
2519879	ru	Касасимарро
2519979	ru	Касариче
2519980	ru	Касарес
2519985	ru	Касар-де-Касерес
2520055	ru	Картама
2520058	en	Cartagena
